歌名,歌手,語言,音圓代號,金嗓代號,弘音代號,集數,備註
歡喜媽祖來相會 House 王定明 甜心大美,,客語,203280,,,1355,
浪漫情緣,,台語,203282,,,1353,
金曲獎,,台語,203283,,,1353,
混沌的世界,,華語,203284,,,1353,
勇敢的人,,華語,203285,,,1354,
穩噠噠ㄟ愛,,華語,203286,,,1354,
雨水聲聲,,華語,203287,,,1354,
愛要經營才會在,,台語,203288,,,1355,
媽祖媽媽,,客語,203289,,,1355,
幸福的感覺,,客語,203290,,,1355,
已讀不回,,台語,203291,,,1355,
月滿誓言,,台語,203295,,,1355,
千手帝君 神降 中板靈魂樂 黃安妤,,客語,203296,,,1355,
善緣,,台語,203297,,,1355,
心如當初,,台語,203298,,,1355,
讓世界看見台灣,,台語,203299,,,1355,
濟公,,台語,203300,,,1356,
大道公保生大帝,,客語,203301,,,1356,
感謝有您,,客語,203302,,,1356,
常山趙子龍,,台語,203303,,,1356,
風塵淑女 中板靈魂樂 陳鶴明,,台語,203307,,,1355,
提煉愛情,,客語,203308,,,1355,
迎著風,,台語,203309,,,1355,
分手的項鍊,,客語,203310,,,1355,
愛沒退時,,客語,203311,,,1356,
美濃細妹,,客語,203313,,,1355,
思念个人,,客語,203314,,,1355,
再續情緣,,客語,203315,,,1355,
疼惜厝內的人,,客語,203316,,,1355,
半世人,,台語,203324,,,1356,
舊情批 議會新時代-蕭詠萱,,台語,203325,,,1356,
一展愁眉,,客語,203326,,,1356,
走找的心肝,,客語,203327,,,1356,
同心的名 頭份新希望-徐功凡,,客語,203328,,,1356,
愛情燒,,台語,203329,,,1356,
癡心的一生,,客語,203330,,,1356,
流浪兒,,台語,203331,,,1356,
一世人來還,,客語,203332,,,1356,
女中英雄,,客語,203333,,,1356,
漫步人生路,,台語,203334,,,1356,
成功咱的名,,客語,203335,,,1356,
勸自己,,客語,203342,,,1356,
故鄉,,客語,203345,,,1356,
半山謠,,客語,203346,,,1356,
人間長河,,客語,203347,,,1356,
堅心不移,,客語,203362,,,1356,
男人的志氣 梭 李文利,,客語,203363,,,1356,
億馬當先 梭 何曉婷,,客語,203364,,,1356,
酸甘甜的人生 中板靈魂樂 朱璨詮,,客語,203365,,,1356,
離別酒,,台語,203366,,,1356,
一步步靠近你,,台語,203367,,,1356,
愛的樓窗,,客語,203368,,,1356,
永遠會記得,,台語,203369,,,1356,
童話,光良,國語,23456,34567,,,
孤城,,華語,602171,,,3002,
解藥,,華語,602172,,,3003,
落日與晚風,,華語,602173,,,3003,
自娛自樂,,華語,602174,,,3003,
來遲,,華語,602175,,,3001,
淪陷,,華語,602176,,,5311,
白鴿,,華語,602177,,,3001,
五十年以後,,華語,602178,,,5311,
Butterfly,,華語,602179,,,3006,
好想抱住你,,華語,602180,,,3002,
曲終人亦散,,華語,602181,,,3001,
白月光與朱砂痣,,華語,602182,,,5311,
清空,,華語,602183,,,5311,
我想要,,華語,602184,,,3003,
別錯過,,華語,602185,,,3003,
去年花開,,華語,602186,,,3002,
煙雨人間,,華語,602187,,,3001,
醒不來的夢 梭 高迪 ★,,華語,602188,,,3003,
雲與海,,華語,602189,,,3002,
氣象站台,,華語,602190,,,3003,
察覺,,華語,602191,,,3003,
不過人間,,華語,602192,,,5311,
TA,,華語,602193,,,3003,
笑納,,華語,602194,,,3002,
你的萬水千山,,華語,602195,,,3001,
點歌的人,,華語,602196,,,3001,
執迷不悟,,華語,602197,,,3002,
笑柄,,華語,602198,,,3002,
橋邊姑娘,,華語,602199,,,3001,
迷失幻境,,華語,602200,,,3001,
不知所措,,華語,602201,,,3001,
謫仙,,華語,602202,,,3003,
善變,,華語,602203,,,5311,
錯季,,華語,602204,,,3002,
此生過半(DJ阿卓版),,華語,602205,,,3002,
給不了你未來,,華語,602206,,,3002,
忘了沒有,,華語,602207,,,3001,
一個人挺好,,華語,602208,,,5311,
忘川彼岸,,華語,602209,,,5311,
漸冷,,華語,602210,,,5311,
放空,,華語,602211,,,3003,
關山酒,,華語,602212,,,3002,
春庭雪,,華語,602213,,,3002,
下山,,華語,602214,,,3002,
遺憾也值得,,華語,602215,,,3002,
不如,,華語,602216,,,3001,
特別邀請,,華語,602217,,,3002,
等霧散去,,華語,602218,,,3003,
遺憾,,華語,602219,,,3003,
雲水謠,,華語,602220,,,3001,
一開始說陪你到老 韓小欠 的人現在他還在嗎,,華語,602221,,,3002,
再也沒有那種感覺,,華語,602222,,,3002,
暗示分離,,華語,602223,,,5311,
慕夏,,華語,602224,,,3003,
再也不是你,,華語,602225,,,3002,
慢慢,,華語,602226,,,3003,
孤單的人,,華語,602227,,,3002,
一城山水,,華語,602228,,,3003,
三行情書,,華語,602229,,,3003,
會嗎,,華語,602230,,,3002,
為敵,,華語,602231,,,3003,
忘情果,,華語,602232,,,3003,
空歡喜,,華語,602233,,,3002,
不配懷念,,華語,602234,,,3002,
忙著,,華語,602235,,,3003,
言不由衷,,華語,602236,,,3002,
奉勸,,華語,602237,,,5311,
棄佛入魔,,華語,602238,,,3002,
圈住你,,華語,602239,,,3003,
十年逾期,,華語,602240,,,3003,
愛河,,華語,602241,,,3003,
奈何歲月,,華語,602242,,,3002,
拜拜,,華語,602244,,,3003,
愛情堡壘,,華語,602245,,,3003,
失去才懂,,華語,602246,,,5311,
非常後悔愛過你,,華語,602247,,,3003,
人的這一生,,華語,602248,,,3002,
不愛我就別傷害 葉筱萱.亞喃 我,,華語,602249,,,3003,
遙遠的你,,華語,602250,,,3003,
甜到爆表,,華語,602251,,,3003,
一個人也罷,,華語,602252,,,3003,
一念成魔,,華語,602253,,,3003,
最近刪除,,華語,602254,,,3003,
奈何橋,,華語,602255,,,3002,
盜將行,,華語,602256,,,3003,
我們只是愛過,,華語,602257,,,3002,
一人我飲酒醉 House ★ 豆包,,華語,602258,,,3003,
感覺不會再愛了,,華語,602259,,,3001,
審判,,華語,602260,,,3003,
輾轉反側,,華語,602261,,,3003,
讓我再點一根煙 抒情搖滾 ★,,華語,602262,,,3003,
說破,,華語,602263,,,3002,
別再對我好,,華語,602264,,,3003,
那男孩還好嗎,,華語,602265,,,3005,
不及,,華語,602266,,,3006,
浮生記,,華語,602267,,,3003,
半句濃墨,,華語,602268,,,3004,
字正腔圓,,華語,602269,,,3004,
火海,,華語,602270,,,3004,
煙雨成思,,華語,602271,,,3003,
星星月亮島,,華語,602272,,,3003,
一夢好多年,,華語,602273,,,3003,
一字一句,,華語,602274,,,3002,
南山雪,,華語,602275,,,3004,
收穫,,華語,602276,,,3001,
世態炎涼,,華語,602277,,,3004,
其實我想說的還 前男友 有很多,,華語,602278,,,3002,
釵頭鳳,,華語,602279,,,3004,
誰念西風獨自涼,,華語,602280,,,3004,
失去知覺,,華語,602281,,,3002,
多肉少女,,華語,602282,,,3004,
白日夢,,華語,602283,,,3002,
男人如虎,,華語,602284,,,3004,
看淡,,華語,602285,,,3002,
聽花,,華語,602286,,,3002,
走了何必又回頭,,華語,602287,,,3004,
耽擱,,華語,602288,,,3004,
姑娘啊姑娘,,華語,602289,,,3004,
我們曾經愛過,,華語,602290,,,3005,
透明呼吸,,華語,602291,,,3004,
一次離別,,華語,602292,,,3003,
過期,,華語,602293,,,3005,
不安,,華語,602294,,,3004,
去趟月光,,華語,602295,,,3003,
愛的署名,,華語,602296,,,3003,
我的愛已經被偷走 搖滾 （DJ版） ★ 王愛華,,華語,602297,,,3004,
雲層記憶,,華語,602298,,,3004,
廉價的眼淚珍貴 於洋 的感情,,華語,602299,,,3004,
麋鹿森林,,華語,602300,,,3004,
輪到我,,華語,602301,,,3002,
琵琶語,,華語,602302,,,3002,
自始無終,,華語,602303,,,3002,
我們會記得,,華語,602304,,,3004,
揮霍,,華語,602305,,,3002,
男人的好,,華語,602306,,,3002,
怎能忘記你,,華語,602307,,,3005,
可能,,華語,602308,,,3005,
若命,,華語,602309,,,3005,
夢煙雨,,華語,602310,,,3004,
狡辯,,華語,602311,,,3004,
為了夢想的人 抒情搖滾 ★ 桃子,,華語,602312,,,3002,
雪,,華語,602313,,,3002,
中你一槍,,華語,602314,,,3002,
夏天的雨,,華語,602315,,,3004,
回憶見,,華語,602316,,,3004,
為你唱首小情歌,,華語,602317,,,3002,
浪漫歌單,,華語,602318,,,3002,
如果可以回到從前,,華語,602319,,,3004,
喂豬,,華語,602320,,,3004,
餘生請多指教 搖滾 ★ 程佳佳,,華語,602321,,,3001,
槍口,,華語,602322,,,3002,
瞞天過海,,華語,602323,,,3001,
愛幾回傷幾回,,華語,602324,,,3004,
一情雨夢,,華語,602325,,,3004,
不愛我就直說,,華語,602326,,,3002,
捆綁,,華語,602327,,,3003,
一別兩寬,,華語,602328,,,3003,
盼相隨,,華語,602329,,,3004,
低估,,華語,602330,,,3003,
愛你的心,,華語,602331,,,3005,
有風,,華語,602332,,,3002,
愛而不敢,,華語,602333,,,3002,
你照樣快樂,,華語,602334,,,3004,
風塵客,,華語,602335,,,3002,
海棠淚,,華語,602336,,,3002,
遠在心底的你,,華語,602337,,,3004,
女流,,華語,602338,,,3004,
羽度,,華語,602339,,,3002,
等著你先開口,,華語,602340,,,3002,
灰色天空,,華語,602341,,,3003,
不想,,華語,602342,,,3002,
愛上一個無情的 郭力 人,,華語,602343,,,3003,
不識好歹,,華語,602344,,,3004,
六月,,華語,602345,,,3004,
我的心丟在網路裡,,華語,602346,,,3004,
還是說了再見,,華語,602347,,,3004,
貓系女友,,華語,602348,,,3004,
透明荒漠,,華語,602349,,,3004,
花與馬（抒情版）,,華語,602350,,,3004,
下一秒,,華語,602351,,,3005,
宅著就很好,,華語,602352,,,3005,
分不開,,華語,602353,,,3005,
不愛又何必糾纏 Hip-Hop ★ 易自豪,,華語,602354,,,3005,
夢中人,,華語,602355,,,3005,
委屈求全,,華語,602356,,,3004,
男人壞女人愛,,華語,602357,,,3005,
我記得,,華語,602358,,,3005,
夜雨,,華語,602359,,,3005,
故事裡的人,,華語,602360,,,3005,
小哥哥,,華語,602361,,,3001,
浩瀚星海,,華語,602362,,,3001,
思緒謠,,華語,602363,,,3002,
七年之癢,,華語,602364,,,3005,
深夜,,華語,602365,,,3005,
綠了芭蕉,,華語,602366,,,3005,
自救,,華語,602367,,,3005,
江郎,,華語,602368,,,3004,
素未謀面,,華語,602369,,,3004,
溫柔的海嘯,,華語,602370,,,3005,
領地,,華語,602371,,,3001,
覺察,,華語,602372,,,3002,
南徙,,華語,602373,,,3005,
告白指南,,華語,602374,,,3005,
愚笨,,華語,602375,,,3002,
鏡花水月,,華語,602376,,,3001,
不甘,,華語,602377,,,3002,
有生之戀,,華語,602378,,,3001,
原諒你77次,,華語,602379,,,3002,
出局,,華語,602380,,,3002,
你知道嗎,,華語,602381,,,3004,
早晚,,華語,602382,,,3004,
踏星河,,華語,602383,,,3005,
我心底的風,,華語,602384,,,3005,
青燈映,,華語,602385,,,3003,
我懂了,,華語,602386,,,3005,
孤身一人,,華語,602387,,,3004,
我好想見你,,華語,602388,,,3003,
白玫瑰與紅玫瑰,,華語,602389,,,3005,
差一個字的朋友,,華語,602390,,,3005,
影子說,,華語,602391,,,3003,
來跳舞,,華語,602392,,,3005,
夜夜夜漫長,,華語,602393,,,3005,
送親,,華語,602394,,,3001,
萬愛千恩,,華語,602395,,,3001,
站著等你三千年 華爾滋 利用人如欲使用本產品於「公開場所」使用，請逕洽集管團體或,,華語,602396,,,5311,
人生如歌,,華語,602397,,,3001,
收斂,,華語,602398,,,3005,
我還是,,華語,602399,,,3005,
情人迷,,華語,602400,,,3002,
隔岸觀火,,華語,602401,,,3005,
逞強,,華語,602402,,,3001,
入戲太深,,華語,602403,,,3006,
代名詞,,華語,602404,,,3001,
一生輸給一個人,,華語,602405,,,3003,
你從未懂我,,華語,602406,,,3001,
再沒有流淚的人,,華語,602407,,,3005,
我想,,華語,602408,,,3003,
累了痛了不愛了,,華語,602409,,,3003,
其實我很累,,華語,602410,,,3002,
荊棘,,華語,602411,,,3005,
敘世,,華語,602412,,,3005,
最後的人,,華語,602413,,,3005,
一個人就好,,華語,602414,,,3005,
換掉,,華語,602415,,,3001,
煙花歎,,華語,602416,,,3002,
願為你跪六千年,,華語,602417,,,3003,
我想我不夠好 梭 ★ 楊小壯,,華語,602418,,,3001,
刪了吧,,華語,602419,,,3001,
不敢愛你,,華語,602420,,,3005,
你的影子,,華語,602421,,,3005,
錯過,,華語,602422,,,3003,
三點四分五十二秒,,華語,602423,,,3005,
心被你帶走,,華語,602424,,,3004,
不做你共同好友,,華語,602425,,,3005,
從戀人到朋友,,華語,602426,,,3003,
或許值得,,華語,602427,,,3005,
她,,華語,602428,,,3004,
單人券,,華語,602429,,,3002,
自言自語,,華語,602430,,,3005,
Love Again,,華語,602431,,,3005,
孤獨頌歌,,華語,602432,,,3001,
就忘了吧,,華語,602433,,,5311,
悲觀人設,,華語,602434,,,3001,
逾矩,,華語,602435,,,3001,
說說話,,華語,602436,,,5311,
月老掉線,,華語,602437,,,3005,
從前說,,華語,602438,,,5311,
媽媽的話,,華語,602439,,,3001,
02,,華語,602440,,,3005,
丁達爾效應,,華語,602441,,,3005,
人間的晚風,,華語,602442,,,3001,
愛情主演,,華語,602443,,,3003,
已經回不去了(DJAh版),,華語,602444,,,3005,
不要忘記我愛你,,華語,602445,,,3005,
不強求不挽留,,華語,602446,,,3001,
不認識你就好了,,華語,602447,,,3005,
中意你,,華語,602448,,,3001,
反正,,華語,602449,,,3003,
天地似無情（DJAh版）,,華語,602450,,,3004,
月光不答（DJAh版）,,華語,602451,,,3005,
他他他,,華語,602452,,,3005,
半生時光,,華語,602453,,,3005,
未出現傳聞,,華語,602454,,,3001,
生而平凡(DJ京仔版),,華語,602455,,,3004,
有個人一直在等你,,華語,602456,,,3001,
江海不渡你,,華語,602457,,,3001,
江湖之間,,華語,602458,,,3001,
你千萬別像風,,華語,602459,,,3005,
你過得好嗎,,華語,602460,,,3001,
別忘,,華語,602461,,,3006,
吞針,,華語,602462,,,3002,
沒人懂我的苦,,華語,602463,,,3006,
角落裡的光,,華語,602464,,,3001,
那年夏天的溫柔,,華語,602465,,,3001,
怪我沒出息,,華語,602466,,,3003,
拆台,,華語,602467,,,3001,
知覺,,華語,602468,,,3001,
長大成人,,華語,602469,,,3003,
雨趕走雲彩,,華語,602470,,,3006,
怎麼會,,華語,602471,,,3006,
思念的雪靜悄悄,,華語,602472,,,3001,
思念隔著山海,,華語,602473,,,3004,
是你不再愛,,華語,602474,,,3001,
是我不好,,華語,602475,,,3001,
泛泛之友,,華語,602476,,,3005,
追,,華語,602477,,,3006,
假如我有一天消 陳之 失了,,華語,602478,,,3006,
停留,,華語,602479,,,3001,
第幾人稱,,華語,602480,,,3001,
這一生為了什麼,,華語,602481,,,3003,
都怪,,華語,602482,,,3001,
單身保平安,,華語,602483,,,3006,
等雨停,,華語,602484,,,3001,
落日之前帶你去 張齊山 DanieL 海邊,,華語,602485,,,3005,
墮,,華語,602486,,,3006,
親愛的下雨了,,華語,602487,,,3001,
關於你的情歌 House 傷帥.安兒陳 ★,,華語,602488,,,3006,
櫻花樹下的約定 梭 ★ 寂悸,,華語,602489,,,3006,
回過頭,,華語,602490,,,3006,
微笑吧,,華語,602491,,,3006,
又見送情郎,,華語,602492,,,3004,
孤獨的人總怕黑,,華語,602493,,,3006,
江歸江山歸山(戲腔版),,華語,602494,,,3005,
可有來生,,華語,602495,,,3004,
我的姑娘,,華語,602496,,,3004,
我習慣了一個人,,華語,602497,,,3003,
舊,,華語,602498,,,3006,
念念不忘,,華語,602499,,,3006,
某天某月,,華語,602500,,,3003,
行星,,華語,602501,,,3006,
琉璃,,華語,602502,,,3006,
單程冒險,,華語,602503,,,3006,
情到最後成追憶,,華語,602504,,,3006,
換面,,華語,602505,,,3006,
不可抗力,,華語,602506,,,3001,
後遺症,,華語,602507,,,3001,
海之焰,,華語,602508,,,3002,
摩登愛情,,華語,602509,,,3005,
sweet baby,,華語,602510,,,3006,
失去聯絡,,華語,602511,,,3004,
失真,,華語,602512,,,3002,
為何要來傷害我,,華語,602513,,,3006,
十七後,,華語,602514,,,3006,
我想我想,,華語,602515,,,3006,
一個人,,華語,602516,,,3006,
愛你愛不夠,,華語,602517,,,3006,
不如不見,,華語,602518,,,3004,
小味道,,華語,602519,,,3004,
思念的海,,華語,602520,,,3006,
河,,華語,602521,,,3005,
此刻真的好想你,,華語,602522,,,3006,
無可救藥,,華語,602523,,,3005,
今生不能再重來,,華語,602524,,,3004,
割捨不斷,,華語,602525,,,3002,
我們戀愛吧,,華語,602526,,,3006,
分開後我還想你,,華語,602527,,,3006,
纏綿,,華語,602528,,,3002,
如果愛能夠重來,,華語,602529,,,3005,
最近情緒有點亂,,華語,602530,,,3006,
愛是人間最美麗 海來阿木 的花,,華語,602531,,,3003,
誰懂男人的眼淚,,華語,602533,,,3005,
我夢天堂,,華語,602535,,,3006,
我們一直在相遇 海來阿木 的路上,,華語,602536,,,3001,
認命,,華語,602537,,,3001,
夜太深（DJ默涵版）,,華語,602538,,,3003,
愛情求你放過我,,華語,602539,,,3006,
怎麼可以如此冷血 House ★,,華語,602540,,,3004,
外婆說,,華語,602541,,,3003,
幻星島,,華語,602542,,,3002,
到了這個年紀,,華語,602543,,,3004,
孤獨的王,,華語,602544,,,3006,
孤苦伶仃,,華語,602545,,,3006,
她很孤獨,,華語,602546,,,3005,
是我的錯,,華語,602547,,,3004,
紅塵情癡,,華語,602548,,,3006,
究竟是為什麼,,華語,602549,,,3002,
情深幾許,,華語,602550,,,3007,
虧欠,,華語,602551,,,3006,
卑微到最後有多痛 Hip-Hop ★ 韓小欠,,華語,602552,,,3006,
人朝裡擁抱(DJ版),,華語,602553,,,3006,
清水河往事,,華語,602554,,,3006,
等,,華語,602555,,,3006,
甜了個蜜,,華語,602556,,,3006,
放不開手放不開你,,華語,602557,,,3006,
來過你生命的我,,華語,602558,,,3007,
大可不必,,華語,602559,,,3006,
玫瑰,,華語,602560,,,3006,
痛了又痛,,華語,602561,,,3006,
紅塵嗔,,華語,602562,,,3005,
戒,,華語,602563,,,3006,
相遇花開,,華語,602564,,,3007,
沒有喝夠,,華語,602565,,,3003,
與時間對峙,,華語,602566,,,3006,
求魔,,華語,602567,,,3006,
全是笑話,,華語,602568,,,3006,
下墜,,華語,602569,,,3006,
粗口,,華語,602570,,,3002,
飄,,華語,602571,,,3006,
揚州曲,,華語,602572,,,3004,
後來的我,,華語,602573,,,3007,
我愛的人不在身旁,,華語,602574,,,3006,
成霜,,華語,602575,,,3004,
做你的貓,,華語,602576,,,3006,
入侵,,華語,602577,,,3006,
珍,,華語,602578,,,3006,
離開我就不要說 凱小晴 愛我,,華語,602579,,,3002,
不為人知,,華語,602580,,,3002,
敬你,,華語,602581,,,3007,
我和我的貓都很 阿妹啊.單色淩 想你,,華語,602582,,,3004,
愛而不得,,華語,602583,,,3004,
想念停止,,華語,602584,,,3004,
不要打電話給我 梭 ★ 寂悸,,華語,602585,,,3004,
愛她寵她失去她 Techno 寂悸 ★,,華語,602586,,,3003,
愛不甘恨不敢,,華語,602587,,,3006,
乞丐,,華語,602588,,,3006,
我曾經愛過你,,華語,602589,,,3006,
My Dear,,華語,602590,,,3004,
註定這一生愛的 劉曉龍.夏小暖 人是你 梭 ★,,華語,602591,,,3004,
"別,愛(續)",,華語,602592,,,3005,
短信,,華語,602593,,,3006,
醉三秋,,華語,602594,,,3006,
越忙,,華語,602595,,,3006,
不忍心開口說,,華語,602596,,,3006,
當時雨過,,華語,602597,,,3003,
遇見愛的你,,華語,602598,,,3006,
我願化作渺小的 夏婉安 塵埃,,華語,602599,,,3006,
異地戀,,華語,602600,,,3002,
一個你兩個你三 Fanfan 個你,,華語,602601,,,3004,
加倍愛你,,華語,602602,,,3002,
別說下輩子愛我,,華語,602603,,,3004,
無人認領,,華語,602604,,,3001,
可笑,,華語,602605,,,3004,
獵人芳心,,華語,602606,,,3006,
醫不自醫,,華語,602607,,,3006,
被遺忘的弦,,華語,602608,,,3006,
不眠不歸,,華語,602609,,,3006,
眼淚和孤獨,,華語,602610,,,3001,
把心偷走,,華語,602611,,,3001,
天氣預報,,華語,602612,,,3001,
大夢何時了,,華語,602613,,,3001,
京城雪,,華語,602614,,,3006,
相思難戒你難忘,,華語,602615,,,3001,
情字入骨,,華語,602616,,,3001,
問酒,,華語,602617,,,3006,
可能的話,,華語,602618,,,3006,
他不知道,,華語,602619,,,3002,
餘傷,,華語,602620,,,3006,
看著你越走越遠,,華語,602621,,,3003,
離開我你會不會 小雨點 難過,,華語,602622,,,3004,
阿爾山的姑娘 Hip-Hop ★ 陳泫孝(大泫),,華語,602623,,,3003,
你的名字十一筆,,華語,602624,,,3005,
後來我也遇見一 範芽芽 個很像你的他,,華語,602625,,,3006,
墜落（DJ阿卓版）,,華語,602626,,,3003,
蒲公英,,華語,602627,,,3006,
被愛好像有靠山,,華語,602628,,,3006,
小道童,,華語,602629,,,3007,
想不想能不能該 小倩 不該 梭 ★,,華語,602630,,,3007,
"從前,後來",,華語,602631,,,3007,
美捲入畫,,華語,602632,,,3004,
公子你莫怪,,華語,602633,,,3004,
稚夢,,華語,602634,,,3007,
小叮噹,,華語,602635,,,3004,
糖衣黃連,,華語,602636,,,3007,
蔚藍海岸,,華語,602637,,,3007,
比宇宙浪漫,,華語,602638,,,3001,
今夜我無法去入睡 搖滾 ★,,華語,602639,,,3007,
一念花開一念落,,華語,602640,,,3007,
化風行萬里,,華語,602641,,,3007,
無愛,,華語,602642,,,3005,
半個朋友,,華語,602643,,,3003,
可能(DJ阿卓版),,華語,602644,,,3003,
我丟了他,,華語,602645,,,3007,
我在你身後,,華語,602646,,,3007,
我還在這裡,,華語,602647,,,3007,
走卒(DJ余小磊版),,華語,602648,,,3007,
身份,,華語,602649,,,3003,
過,,華語,602650,,,3004,
其實雨也沒多大 House ★ 倪紅,,華語,602651,,,3007,
和你路過婚紗店,,華語,602652,,,3004,
孤獨與辜負,,華語,602653,,,3003,
怪我忘不掉,,華語,602654,,,3004,
總有人適合,,華語,602655,,,3007,
現在我,,華語,602656,,,3005,
終成陌生人,,華語,602657,,,3004,
還能怎樣,,華語,602658,,,3005,
要不你先說,,華語,602659,,,3004,
說過再見後會無期,,華語,602660,,,3005,
食言,,華語,602661,,,3004,
真的不快樂,,華語,602662,,,3005,
神的謊言,,華語,602663,,,3005,
請你原諒,,華語,602664,,,3003,
得不到又捨不得 姚倩 的人,,華語,602665,,,3005,
賜我,,華語,602666,,,3005,
癡情的人傷心的淚 慢迪斯可 ★,,華語,602667,,,3005,
重置,,華語,602668,,,3005,
零幾年聽的情歌 Hip-Hop ★ 米靈,,華語,602669,,,3005,
多想還小,,華語,602670,,,3005,
吾往矣,,華語,602671,,,3007,
習慣沒人疼,,華語,602672,,,3007,
月黑風高夜,,華語,602673,,,3007,
木頭的心,,華語,602674,,,3007,
成癮,,華語,602675,,,3007,
何必假裝(DJ阿鵬版),,華語,602676,,,3007,
你予我,,華語,602677,,,3007,
你終究還是風,,華語,602678,,,3007,
我不可以,,華語,602679,,,3007,
戒不掉你,,華語,602680,,,3007,
來不及告別,,華語,602681,,,3007,
單單,,華語,602682,,,3007,
枕邊聽的雨,,華語,602683,,,3007,
貪得無厭,,華語,602684,,,3007,
恨不了的愛,,華語,602685,,,3007,
致命情毒,,華語,602686,,,3007,
差點(吉他男聲版),,華語,602687,,,3007,
戀戀,,華語,602688,,,3007,
愛哭鬼,,華語,602689,,,3007,
退場,,華語,602690,,,3007,
晚風的顏色(說唱版),,華語,602691,,,3007,
陪你到老(DJ餘小磊版),,華語,602692,,,3007,
騙子,,華語,602693,,,3007,
想到你,,華語,602694,,,3007,
零碎記憶,,華語,602695,,,3007,
人生的道場,,華語,602696,,,3007,
下輩子還要和你 小高哥 成個家,,華語,602697,,,3007,
小小的自己,,華語,602698,,,3007,
不用抱歉,,華語,602699,,,3007,
兄弟再乾一杯 搖滾 ★ 胡艾彤,,華語,602700,,,3007,
可不可以不要離 陳思琪 開我 Hip-Hop ★,,華語,602701,,,3007,
再愛就不禮貌了,,華語,602702,,,3007,
各自成全,,華語,602703,,,3007,
吉時已到,,華語,602704,,,3007,
回憶交錯,,華語,602705,,,3007,
字字句句,,華語,602706,,,5311,
作罷,,華語,602707,,,3007,
